material_id,cif_file,formula,formation_energy_per_atom,energy_above_hull,band_gap,density,volume,target
mp-861880,mp-861880.cif,AcCdRh2,-0.35402117937499605,0.0,0.0,11.010987936418678,82.22354217420514,-0.35402117937499605
mp-1183117,mp-1183117.cif,AcCeMg2,0.047029431875000006,0.08292454562499901,0.0,5.25394668660631,131.39251408111585,0.047029431875000006
mp-27971,mp-27971.cif,AcCl3,-2.788094297499999,0.0,5.0865,4.724438632804964,234.33710784557522,-2.788094297499999
mp-30273,mp-30273.cif,AcClO,-3.586422302500002,0.0,4.4451,7.156870615491261,129.21320315269972,-3.586422302500002
mp-866101,mp-866101.cif,AcCrO3,-3.1389721295,0.0,2.0031,8.848788046728616,61.36284504026082,-3.1389721295
mp-1183114,mp-1183114.cif,AcCu3,-0.059555694374999,0.0,0.0,8.572205360336502,161.80298663994378,-0.059555694374999
mp-864606,mp-864606.cif,AcCuO3,-2.4228924235,0.0,0.0,9.380470938074593,59.92938665681022,-2.4228924235
mp-1183062,mp-1183062.cif,AcDy3,0.07628107687499801,0.07628107687499801,0.0,8.533131153955376,139.04100870824428,0.07628107687499801
mp-985301,mp-985301.cif,AcDy3,0.071243759375001,0.071243759375001,0.0,8.541776627818674,138.90027974059615,0.071243759375001
mp-1183065,mp-1183065.cif,AcAg2Pb,-0.31133219437500503,0.0,0.0,10.336094994848548,104.41513778107242,-0.31133219437500503
mp-862890,mp-862890.cif,AcAg2Sn,-0.356571924374996,0.044957207812501,0.0,9.245002062933622,100.84407495590021,-0.356571924374996
mp-865950,mp-865950.cif,AcAg3,-0.200376441875,0.0,0.0,9.089635386684668,201.17428469991603,-0.200376441875
mp-862972,mp-862972.cif,AcAgAu2,-0.602281895625004,0.023172729999998,0.0,12.407549241985505,97.53764179667198,-0.602281895625004
mp-862873,mp-862873.cif,AcAgHg2,-0.39835183112494804,0.016145468749996002,0.0,11.341115452937503,107.77042135516167,-0.39835183112494804
mp-862617,mp-862617.cif,AcAl3,-0.40891574812500003,0.0,0.0,5.209835997276531,196.3033251535521,-0.40891574812500003
mp-1183115,mp-1183115.cif,AcAlO3,-3.690019421500002,0.0,4.1024,8.728230081866649,57.4514132376898,-3.690019421500002
mp-867838,mp-867838.cif,AcAu3,-0.771291945625002,0.0,0.0,13.954950191229132,194.64840754326895,-0.771291945625002
mp-866016,mp-866016.cif,AcBiAu2,-0.703839425624998,0.09309223062499601,0.0,13.065394061465993,105.47740429917003,-0.703839425624998
mp-27972,mp-27972.cif,AcBr3,-2.494519163125,0.0,4.103299999999999,5.679086211676529,272.92894665257506,-2.494519163125
mp-30274,mp-30274.cif,AcBrO,-3.396185964166668,0.0,4.241,7.652290117092176,140.13940983244288,-3.396185964166668
mp-867890,mp-867890.cif,AcCd3,-0.301566391874999,0.026777197685177,0.0,8.312530491853725,225.42616597511662,-0.301566391874999
mp-985300,mp-985300.cif,AcEr3,0.075355486875004,0.075355486875004,0.0,8.909680596172521,135.82559624633654,0.075355486875004
mp-1183125,mp-1183125.cif,AcEu3,0.025466385625001003,0.025466385625001003,0.0,6.352772221804174,356.99968601945636,0.025466385625001003
mp-866056,mp-866056.cif,AcN,-1.322563138124998,0.0,0.0517,8.01361833485228,99.88023485516378,-1.322563138124998
mp-1183235,mp-1183235.cif,AcNd3,0.037401254999998,0.037401254999998,0.0,7.222751365085316,151.6736131257941,0.037401254999998
mp-1183259,mp-1183259.cif,AcNd3,0.037042963749996,0.037042963749996,0.0,7.140601318909621,306.837126825906,0.037042963749996
mp-1183179,mp-1183179.cif,AcNdMg2,-0.055583684999999,0.021256512499997,0.0,5.43849258512513,128.19372965534754,-0.055583684999999
mp-1183139,mp-1183139.cif,AcNiO3,-2.455476575499998,0.0,0.0,9.494942767086057,58.35821779959113,-2.455476575499998
mp-36526,mp-36526.cif,AcOF,-4.159415700833336,0.0,4.256600000000001,8.272058043900467,52.593633321731225,-4.159415700833336
mp-867422,mp-867422.cif,AcPbAu2,-0.6827262418750021,0.0,0.0,13.15963505590593,104.49738325972,-0.6827262418750021
mp-1183145,mp-1183145.cif,AcPdO3,-2.236955405499998,0.008102040999999,0.0,9.497547055496376,66.68667373916479,-2.236955405499998
mp-1183241,mp-1183241.cif,AcPm3,0.042095302500001,0.042095302500001,0.0,7.395099213769491,148.64937309324716,0.042095302500001
mp-1183264,mp-1183264.cif,AcPm3,0.038333158749999,0.038333158749999,0.0,7.316926266082997,300.4750415990404,0.038333158749999
mp-1183239,mp-1183239.cif,AcPr3,0.042426806874999,0.042426806874999,0.0,6.963544360654057,154.93408027061994,0.042426806874999
mp-1183266,mp-1183266.cif,AcPr3,0.045715578124998005,0.045715578124998005,0.0,6.9060635543457884,312.4472667972143,0.045715578124998005
mp-861966,mp-861966.cif,AcHgAu2,-0.657633783749999,0.015640561250009,0.0,13.529897145472034,100.82643275831269,-0.657633783749999
mp-1183060,mp-1183060.cif,AcHgRh2,-0.32168960375000205,0.0,0.0,12.771599111355195,82.35359536053441,-0.32168960375000205
mp-861867,mp-861867.cif,AcI3,-1.801003203125001,0.0,2.5892,4.3344198328891235,465.6364161794002,-1.801003203125001
mp-867297,mp-867297.cif,AcIn3,-0.5507089056250011,0.0,0.0,8.115717260334973,233.8478932484816,-0.5507089056250011
mp-1183121,mp-1183121.cif,AcInAg2,-0.32719432937499704,0.019408126874985002,0.0,9.178970004926356,100.86544159724063,-0.32719432937499704
mp-862860,mp-862860.cif,AcInAu2,-0.712694174374995,0.031915724351819004,0.0,12.104970677214213,100.92907620537702,-0.712694174374995
mp-867321,mp-867321.cif,AcInHg2,-0.510612275624993,0.0,0.0,11.066496074405764,111.48761063215909,-0.510612275624993
mp-1183049,mp-1183049.cif,AcLa,0.032033103749995004,0.032033103749995004,0.0,7.173638101326436,84.69904935757582,0.032033103749995004
mp-1183051,mp-1183051.cif,AcLa3,0.032624621875001,0.032624621875001,0.0,6.638508627349762,322.03505534743505,0.032624621875001
mp-985059,mp-985059.cif,AcLa3,0.025576441875003002,0.025576441875003002,0.0,6.793603205833718,157.34157769158733,0.025576441875003002
mp-1183118,mp-1183118.cif,AcLaCd2,-0.274911696875,0.0,0.0,7.647225665938363,128.27214528504615,-0.274911696875
mp-1183101,mp-1183101.cif,AcLaMg2,-0.06782922937500101,0.012519636249998,0.0,5.177322328761776,132.9488658299706,-0.06782922937500101
mp-1006278,mp-1006278.cif,AcEuAu2,-0.779867236875,0.0,0.0,11.535299055302662,111.26073853476328,-0.779867236875
mp-1183268,mp-1183268.cif,AcEuMg2,-0.054028739374999,0.010390521250000001,0.0,5.187278229481542,136.87396346453383,-0.054028739374999
mp-1183124,mp-1183124.cif,AcEuZn2,-0.261695901874999,0.0,0.0,7.503161499665293,112.82083245672415,-0.261695901874999
mp-977360,mp-977360.cif,AcF3,-4.463333296875,0.0046541725,7.4101,8.787879077937266,53.663134879951954,-4.463333296875
mp-985278,mp-985278.cif,AcF3,-4.467987469375,0.0,6.0693,8.793764902943147,53.6272171786424,-4.467987469375
mp-861502,mp-861502.cif,AcFeO3,-2.771539465500001,0.0,0.9887999999999991,8.889999465919495,61.79731063258672,-2.771539465500001
mp-867815,mp-867815.cif,AcGa3,-0.595929866874999,0.026944765000006,0.0,7.711083092964986,187.85316029096617,-0.595929866874999
mp-1183053,mp-1183053.cif,AcGaO3,-3.063252617,0.0,2.895900000000001,9.31449500321555,61.455078293307366,-3.063252617
mp-862665,mp-862665.cif,AcGe3,-0.444330336874998,0.0,0.0,7.858576635263988,188.02566311980837,-0.444330336874998
mp-24147,mp-24147.cif,AcH2,-0.6843335983333341,0.0,0.0,7.345135733071883,51.77437550942748,-0.6843335983333341
mp-861605,mp-861605.cif,AcH3,-0.671802030937499,0.0,0.640699999999999,7.784733821859042,49.065716066750646,-0.671802030937499
mp-862289,mp-862289.cif,AcHg3,-0.47723914374999704,0.0,0.0,12.291320218467966,223.93118684814755,-0.47723914374999704
mp-866286,mp-866286.cif,AcMg,-0.059893923749996004,0.0,0.0,5.928424529603138,70.38999451678067,-0.059893923749996004
mp-1184231,mp-1184231.cif,AcMg149,0.009979247549999001,0.011412302733333001,0.21680000000000002,1.829015046859574,3493.9533598337193,0.009979247549999001
mp-1183237,mp-1183237.cif,AcMg3,-0.014329390625,0.027513874999998002,0.0,4.172201049624254,238.73277832773198,-0.014329390625
mp-984785,mp-984785.cif,AcMg3,-0.031547879375001,0.010295386249998002,0.0,4.364696452825614,114.10199530300227,-0.031547879375001
mp-1525815,mp-1525815.cif,AcMg5,-0.035826379583333005,0.0,0.0,3.533259903838494,163.79756766775884,-0.035826379583333005
mp-864996,mp-864996.cif,AcMg5,-0.034252294583332,0.001574085000001,0.0,3.533703416880433,163.7770095311729,-0.034252294583332
mp-865979,mp-865979.cif,AcMgCd2,-0.238415764375,0.0,0.0,7.12402075752759,110.98051382397257,-0.238415764375
mp-866225,mp-866225.cif,AcMgHg2,-0.421982165625006,0.0,0.0,9.905053371936065,109.38626902711195,-0.421982165625006
mp-1183142,mp-1183142.cif,AcMgO3,-3.0018453265,0.082312486499999,0.0,7.671748358584634,64.78375373225691,-3.0018453265
mp-861735,mp-861735.cif,AcMgTl2,-0.242557518541673,0.0,0.0,9.226817152387888,118.79228345491879,-0.242557518541673
mp-1183182,mp-1183182.cif,AcMgZn2,-0.23583242437499802,0.0,0.0,6.5624667485201815,96.69080150226694,-0.23583242437499802
mp-864911,mp-864911.cif,AcMnO3,-2.973630023086206,0.0,0.0,8.802373253340264,62.241398829787876,-2.973630023086206
mp-1183181,mp-1183181.cif,AcPrMg2,-0.057254358541666,0.017942212499997,0.0,5.302762223233009,130.43085860480866,-0.057254358541666
mp-1183220,mp-1183220.cif,AcRh2Pb,-0.346064169374997,0.0,0.0,12.201403840756067,87.10172062363914,-0.346064169374997
mp-1183152,mp-1183152.cif,AcScO3,-3.8290604304999993,0.024140034874998002,3.3847,7.569207408829243,70.19180130743561,-3.8290604304999993
mp-1183230,mp-1183230.cif,AcSm3,0.047457853124996,0.047457853124996,0.0,7.684886951888176,146.51852881238224,0.047457853124996
mp-1183260,mp-1183260.cif,AcSm3,0.039414258124999005,0.039414258124999005,0.0,7.597857267990373,296.3936516743617,0.039414258124999005
mp-865957,mp-865957.cif,AcSnAu2,-0.7001559068750041,0.006366787812510001,0.0,12.169529519264383,100.92471726596844,-0.7001559068750041
mp-1183197,mp-1183197.cif,AcSnHg2,-0.48238412562499605,0.009158627638903,0.0,10.994028607109955,112.81033257006422,-0.48238412562499605
mp-1183217,mp-1183217.cif,AcTb3,0.070870708124999,0.070870708124999,0.0,8.302057251879335,140.7660281911316,0.070870708124999
mp-865927,mp-865927.cif,AcTiO3,-3.60763573816667,0.0,0.0,8.403352518165326,63.7995700747627,-3.60763573816667
mp-865958,mp-865958.cif,AcTlAg2,-0.236608026875003,0.0,0.0,10.48098234080498,102.525460655813,-0.236608026875003
mp-865952,mp-865952.cif,AcTlAu2,-0.6485188643749991,0.0,0.0,13.191265708046576,103.89224339330681,-0.6485188643749991
mp-984551,mp-984551.cif,AcTlHg2,-0.453474278124999,0.0,0.0,12.094410548375041,114.30932326446977,-0.453474278124999
mp-1183199,mp-1183199.cif,AcTlRh2,-0.345513796874996,0.0,0.0,12.444575359161687,85.02387567494442,-0.345513796874996
mp-865028,mp-865028.cif,AcTlTe2,-1.251402644791669,0.0,0.6253000000000001,8.430613335203375,135.23314933262142,-1.251402644791669
mp-1183168,mp-1183168.cif,AcVO3,-3.141069095500003,0.0,0.0,8.6637462299545,62.471313314162764,-3.141069095500003
mp-1183183,mp-1183183.cif,AcY3,0.095069130624992,0.095069130624992,0.0,5.699300425239347,143.84875659657985,0.095069130624992
mp-1183226,mp-1183226.cif,AcY3,0.098554685624996,0.098554685624996,0.0,5.6797071452633805,144.34499150625155,0.098554685624996
mp-1183236,mp-1183236.cif,AcYb3,0.09731830187499901,0.09731830187499901,0.0,9.32305962539298,132.89214680093477,0.09731830187499901
mp-1183196,mp-1183196.cif,AcYbAg2,-0.232558955625002,0.08730051250000001,0.0,9.54547391544021,107.12100599178602,-0.232558955625002
mp-979962,mp-979962.cif,AcYbCd2,-0.287293888124999,0.048577086562495,0.0,8.803171338481686,117.86749596683062,-0.287293888124999
mp-979981,mp-979981.cif,AcYbGa2,-0.5005962431250021,0.066072811249995,0.0,8.714843579747658,102.79445301411901,-0.5005962431250021
mp-866203,mp-866203.cif,AcYbHg2,-0.485260694374999,0.0,0.0,11.574482273120262,114.94744037329507,-0.485260694374999
mp-979950,mp-979950.cif,AcYbMg2,-0.042261125624996,0.037518067499998004,0.0,6.124934247435266,121.63409795656975,-0.042261125624996
mp-980005,mp-980005.cif,AcYbRh2,-0.6750111106249931,0.0,0.0,11.441373382144787,87.92993816709838,-0.6750111106249931
mp-1183192,mp-1183192.cif,AcYbTl2,-0.378423713124995,0.0,0.0,11.012767461203602,121.95435537482372,-0.378423713124995
mp-865953,mp-865953.cif,AcYbZn2,-0.24207845062499803,0.094026371874999,0.0,8.579683761627889,102.74393232995885,-0.24207845062499803
mp-35109,mp-35109.cif,Ag(Mo3S4)2,-0.710917151944446,0.06199688422222101,0.0,5.600475155494086,278.7180563196279,-0.710917151944446
mp-1103642,mp-1103642.cif,Ag(Mo3Se4)2,-0.523919851944447,0.07602962222222201,0.0,6.916088833517201,315.77405071020365,-0.523919851944447
mp-1105028,mp-1105028.cif,Ag(MoSe)3,-0.39902907174107205,0.083073184285716,0.0,7.542351078551028,278.53495480367815,-0.39902907174107205
mp-1229205,mp-1229205.cif,Ag(OsO3)2,-1.2330770879629631,0.064274817037032,0.0,7.250121480867646,267.6627773578491,-1.2330770879629631
mp-1229158,mp-1229158.cif,Ag(Te5Au2)2,-0.063283909916655,0.029468011083334,0.0,8.865831141627725,406.75824771212467,-0.063283909916655
mp-29607,mp-29607.cif,Ag(TeMo)6,-0.26484184576923103,0.0,0.0,7.024271182536435,342.5694588518862,-0.26484184576923103
mp-29717,mp-29717.cif,Ag(W3Br7)2,-0.8251726423412681,0.014560410317456002,0.0,5.937908537178549,2605.855134367461,-0.8251726423412681
mp-568386,mp-568386.cif,Ag10Te4Br3,-0.36435031196078305,0.002081343529411,0.9637000000000001,6.979004698072393,1740.52548358504,-0.36435031196078305
mp-568392,mp-568392.cif,Ag10Te4Br3,-0.366431655490194,0.0,0.8722000000000001,7.194733997305497,1688.3369880809976,-0.366431655490194
mp-1229222,mp-1229222.cif,Ag10Te4BrCl,-0.33069498614583104,0.0016037326562500002,0.22080000000000002,7.29653849852453,1551.5782157300828,-0.33069498614583104
mp-770433,mp-770433.cif,Ag11Hg9,0.078607919083339,0.07860791908333101,0.0,11.843214432671001,419.48921655936215,0.078607919083339
